=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.10.30 17:27:36 =~=~=~=~=~=~=~=~=~=~=~=
Setup Initialized
WAITING TO START
S: START TEST
A: ABORT TEST
INVALID COMMAND
INVALID COMMAND
INVALID COMMAND
COUNTDOWN START -------------
COUNTDOWN START -------------
COUNTDOWN START -------------
LC1, LC2, LC3, LC4, Countdown
8390540.00,11
8388638.00,11
15110143.00,11
8404070.00,11
4194303.00,11
8404068.00,11
14680063.00,11
8392473.00,11
16252927.00,11
8392473.00,11
14155775.00,11
8404067.00,11
8388849.00,10
8388728.00,10
8388728.00,10
8389574.00,10
5111807.00,10
8419535.00,10
12582911.00,10
8419535.00,10
16777215.00,10
8419531.00,10
16777215.00,10
8419532.00,10
8388849.00,9
8388728.00,9
8388849.00,9
8388668.00,9
5095423.00,9
8392474.00,9
14680063.00,9
8419533.00,9
8388668.00,9
4972543.00,8
8392473.00,8
8388668.00,8
4956159.00,8
8392474.00,8
2097151.00,8
8392474.00,8
8388668.00,8
5316607.00,8
8390541.00,8
13107199.00,8
8392473.00,8
8388849.00,8
8389091.00,8
16383999.00,7
8392474.00,7
8388668.00,7
4841471.00,7
8390540.00,7
8388638.00,7
15437823.00,7
8390541.00,7
8388638.00,7
15192063.00,7
8390541.00,7
10485759.00,7
8392473.00,7
8388638.00,7
14946303.00,6
8404069.00,6
8388849.00,6
8388668.00,6
4784127.00,6
8390540.00,6
8388638.00,6
15179775.00,6
8390541.00,6
11534335.00,6
8419539.00,6
8388607.00,6
8392473.00,6
8388638.00,6
 WATER DELUGE ACTIVATED 
15462399.00,5
 WATER DELUGE ACTIVATED 
8390541.00,5
 WATER DELUGE ACTIVATED 
3670015.00,5
 WATER DELUGE ACTIVATED 
8390540.00,5
 WATER DELUGE ACTIVATED 
8388668.00,5
 WATER DELUGE ACTIVATED 
5611519.00,5
 WATER DELUGE ACTIVATED 
8390541.00,5
 WATER DELUGE ACTIVATED 
8388638.00,5
 WATER DELUGE ACTIVATED 
15405055.00,5
 WATER DELUGE ACTIVATED 
8419541.00,5
 WATER DELUGE ACTIVATED 
16777215.00,5
 WATER DELUGE ACTIVATED 
8392474.00,5
 WATER DELUGE ACTIVATED 
8388607.00,5
 WATER DELUGE ACTIVATED 
8392473.00,5
 WATER DELUGE ACTIVATED 
8388728.00,5
8388728.00,4
8388668.00,4
5840895.00,4
8404071.00,4
16777215.00,4
8392474.00,4
16777215.00,4
8419544.00,4
8388607.00,4
8404077.00,4
8388668.00,4
5824511.00,4
8404078.00,4
8388668.00,4
5947391.00,3
8392475.00,3
8388638.00,3
15794175.00,3
8419586.00,3
8389092.00,3
8388850.00,3
8388729.00,3
3112959.00,3
8396375.00,3
8388729.00,3
5013503.00,2
8390550.00,2
7602175.00,2
8404149.00,2
16777215.00,2
8404150.00,2
8388850.00,2
8388638.00,2
2891775.00,2
8390548.00,2
8388668.00,2
8388850.00,2
10452991.00,1
8404098.00,1
8388607.00,1
8404093.00,1
8388728.00,1
8388728.00,1
8388728.00,1
8388668.00,1
1925119.00,1
8390537.00,1
8388849.00,1
 METHANOL APV: ENERGIZED 
262143.00,0
8512061.00,0
8389572.00,0
3801087.00,0
8392467.00,0
8388849.00,0
3276799.00,0
8396333.00,0
3145727.00,0
8396338.00,0
8388607.00,0
8404076.00,0
10485759.00,0
8404067.00,0
8388729.00,0
8716287.00,0
8396360.00,0
8389093.00,0
1048575.00,0
8396379.00,0
7340031.00,0
8396387.00,0
8388638.00,0
6770687.00,0
8419802.00,0
16777215.00,0
8392510.00,0
 AIR APV: ENERGIZED
 IGNITION 
8388668.00,0
8388729.00,0
4980735.00,0
8395915.00,0
 METHANOL APV: DE-ENERGIZED 
 AIR APV: DE-ENERGIZED 
4194303.00,0
2062830.00,0
8601666.00,0
8492941.00,0
8390228.00,0
8390220.00,0
8389421.00,0
15990783.00,0
8440830.00,0
8389442.00,0
10747903.00,0
8443723.00,0
16777215.00,0
8446748.00,0
8389569.00,0
1310719.00,0
8450723.00,0
16777215.00,0
8451049.00,0
8388607.00,0
8451261.00,0
16777215.00,0
8451383.00,0
8389590.00,0
8389591.00,0
8389592.00,0
8389593.00,0
8781823.00,0
8451695.00,0
16777215.00,0
8451701.00,0
8389594.00,0
16383999.00,0
8451754.00,0
16777215.00,0
8451749.00,0
8389595.00,0
13762559.00,0
8451780.00,0
16777215.00,0
8451783.00,0
16777215.00,0
8451790.00,0
8388607.00,0
8451820.00,0
8389596.00,0
8389597.00,0
 MPV: DE-ENERGIZED 
 WATER DELUGE DE-ACTIVATED 
16777215.00,0
8386517.00,0
8641441.00,0
8514022.00,0
8388607.00,0
8515016.00,0
8392571.00,0
6815743.00,0
8515447.00,0
8390589.00,0
8390590.00,0
14942207.00,0
8515515.00,0
8392574.00,0
8390591.00,0
8390592.00,0
8390594.00,0
10485759.00,0
8515756.00,0
8388607.00,0
8515762.00,0
8388607.00,0
8515769.00,0
8390596.00,0
8392586.00,0
7340031.00,0
8515907.00,0
8388607.00,0
8515908.00,0
8390597.00,0
7864319.00,0
8515958.00,0
8388607.00,0
8515963.00,0
8390597.00,0
8390598.00,0
9961471.00,0
8515953.00,0
8390598.00,0
8390597.00,0
8390598.00,0
5505023.00,0
8515998.00,0
8388607.00,0
8516030.00,0
 NMV: DE-ENERGIZED 
8388607.00,0
3663725.00,0
8452252.00,0
8388607.00,0
8452009.00,0
8389603.00,0
1179647.00,0
8452319.00,0
8388607.00,0
8452335.00,0
16777215.00,0
8452329.00,0
16777215.00,0
8452331.00,0
8388607.00,0
8452343.00,0
8389603.00,0
 TEST END SYSTEM SAFED
8389105.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389105.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389604.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389106.00,0
SYSTEM SAFED
8389106.00,0
TEST ABORTED
SYSTEM SAFED
YOU MAY NOW INPUT COMMANDS

**SYNTAX EX. OPEN MPV OR COMMAND VALVE**

---------- VALID COMMANDS ----------
OPEN: CAUSES SPECIFIED VALVE TO OPEN
CLOSE: CAUSES SPECIFIED VALVE TO CLOSE

---------- LIST OF VALVES ----------
MPV: METHANOL PURGE VALVE
MTAV: METHANOL AFT VALVE
NMV: NITROGEN MAIN VALVE
APV_AIR: AIR PNEUMATIC VALVE - AIR
APV_METH: AIR PNEUMATIC VALVE - METHANOL


8388732.00,0
*
